Abbre	Gene
HIV-1	C2orf49
HIV-1	PUM2
HIV-1	NPM3
HIV-1	CSDE1
HIV-1	CSNK2B
HIV-1	CSTF3
HIV-1	RAN
HIV-1	SNRPG
HIV-1	PPP2R5E
HIV-1	CLDN10
HIV-1	RTN4
HIV-1	RBBP4
HIV-1	SRBD1
HIV-1	SCAMP3
HIV-1	GTF2E2
HIV-1	SRSF9
HIV-1	SLC27A4
HIV-1	GTF3C5
HIV-1	TBC1D15
HIV-1	HDAC1
HIV-1	EIF4B
HIV-1	LGALS3BP
HIV-1	RUVBL2
HIV-1	NCK1
HIV-1	GAPDH
HIV-1	PACS1
HIV-1	DMAP1
HIV-1	HNRNPM
HIV-1	FLNB
HIV-1	H2BC13
HIV-1	RPS23
HIV-1	ANGPTL2
HIV-1	MIA3
HIV-1	DOK1
HIV-1	TAP2
HIV-1	TAPBP
HIV-1	EEF1A1
HIV-1	EIF3E
HIV-1	ILF3
HIV-1	RAB7A
HIV-1	SORBS1
HIV-1	RCN2
HIV-1	PSMB6
HIV-1	UBAP2L
HIV-1	UBE2I
HIV-1	HNRNPA1
HIV-1	RPL34
HIV-1	ERGIC3
HIV-1	DDB1
HIV-1	BECN1
HIV-1	HNRNPR
HIV-1	ESYT1
HIV-1	FYN
HIV-1	ADAR
HIV-1	ACTL6A
HIV-1	AKAP9
HIV-1	KHDRBS1
HIV-1	SDCBP
HIV-1	SEPSECS
HIV-1	AFF4
HIV-1	HIC1
HIV-1	YWHAZ
HIV-1	SNU13
HIV-1	CAND2
HIV-1	LILRB2
HIV-1	STAU1
HIV-1	PSMD13
HIV-1	EPRS1
HIV-1	UBL4A
HIV-1	CCDC32
HIV-1	THOC1
HIV-1	MTREX
HIV-1	H2BC14
HIV-1	DYNC1LI1
HIV-1	TCP1
HIV-1	FRG1
HIV-1	ATP1A1
HIV-1	EDEM3
HIV-1	TP73
HIV-1	NCOA2
HIV-1	TRIM32
HIV-1	TRIM11
HIV-1	CHD3
HIV-1	PSMB7
HIV-1	LRPPRC
HIV-1	UTP6
HIV-1	UBAP2
HIV-1	WDR5
HIV-1	TMEM131L
HIV-1	TMX4
HIV-1	YBX1
HIV-1	YEATS4
HIV-1	YY1
HIV-1	ZNF384
HIV-1	TOR1AIP2
HIV-1	TRGV3
HIV-1	DAP3
HIV-1	EED
HIV-1	ZNF579
HIV-1	BANF1
HIV-1	DDX19B
HIV-1	BICD2
HIV-1	ATAD3B
HIV-1	TGS1
HIV-1	KIAA1217
HIV-1	ZMAT3
HIV-1	DHX30
HIV-1	PSMD2
HIV-1	TRMT112
HIV-1	NFU1
HIV-1	FASN
HIV-1	FLOT1
HIV-1	MYBBP1A
HIV-1	NIPBL
HIV-1	DIAPH1
HIV-1	H2BC3
HIV-1	EDC4
HIV-1	TPR
HIV-1	NGLY1
HIV-1	NUCB2
HIV-1	PPP2CB
HIV-1	ATP6AP2
HIV-1	HARS2
HIV-1	CD86
HIV-1	TM9SF1
HIV-1	PUM3
HIV-1	CSNK2A1
HIV-1	MMP1
HIV-1	IVNS1ABP
HIV-1	NFATC2
HIV-1	CHAF1B
HIV-1	PCNA
HIV-1	CTBP2
HIV-1	PDCD2
HIV-1	POLR2G
HIV-1	SRP54
HIV-1	MKI67
HIV-1	SART3
HIV-1	SLIRP
HIV-1	MRPL11
HIV-1	XRCC6
HIV-1	RAC1
HIV-1	MAGED1
HIV-1	MAPK1
HIV-1	YWHAG
HIV-1	OCIAD1
HIV-1	HNRNPF
HIV-1	EPB41
HIV-1	SENP3
HIV-1	SETDB1
HIV-1	UBR2
HIV-1	HP1BP3
HIV-1	NRDC
HIV-1	NACA
HIV-1	AP2S1
HIV-1	AP1G1
HIV-1	H2BC21
HIV-1	NDUFB10
HIV-1	SDHA
HIV-1	TUBB4A
HIV-1	SMARCA2
HIV-1	SMARCA4
HIV-1	EMC1
HIV-1	C16orf58
HIV-1	CALU
HIV-1	DNAJB1
HIV-1	HNRNPAB
HIV-1	HK2
HIV-1	KMT2A
HIV-1	KPNA2
HIV-1	ACIN1
HIV-1	AATF
HIV-1	RPS16
HIV-1	FN1
HIV-1	RPS6
HIV-1	HCK
HIV-1	ERCC1
HIV-1	PCSK5
HIV-1	SDCCAG8
HIV-1	PSMC5
HIV-1	ANAPC2
HIV-1	MTCH1
HIV-1	SLC1A5
HIV-1	LILRB1
HIV-1	BTF3
HIV-1	SLC3A2
HIV-1	MPG
HIV-1	SETD1A
HIV-1	MRPS9
HIV-1	TARS1
HIV-1	ACTG1
HIV-1	BRD3
HIV-1	APOBEC3A
HIV-1	SF1
HIV-1	TLR1
HIV-1	PFAS
HIV-1	THUMPD1
HIV-1	AMBRA1
HIV-1	TAB2
HIV-1	TNIP1
HIV-1	BROX
HIV-1	TRIM5
HIV-1	CARMIL2
HIV-1	CBFB
HIV-1	CCT2
HIV-1	CANX
HIV-1	CPSF6
HIV-1	UBTF
HIV-1	SF3B2
HIV-1	CCT6A
HIV-1	XPO1
HIV-1	VPS28
HIV-1	VPS37B
HIV-1	VPS4A
HIV-1	TOMM40
HIV-1	DDX17
HIV-1	DDX49
HIV-1	ZFP91
HIV-1	CXXC1
HIV-1	IARS2
HIV-1	DOCK2
HIV-1	AP3D1
HIV-1	DDX18
HIV-1	IKZF3
HIV-1	KIR3DL2
HIV-1	IL9R
HIV-1	ZGPAT
HIV-1	ELOC
HIV-1	DDX5
HIV-1	DIMT1
HIV-1	FLNA
HIV-1	DPF2
HIV-1	VDAC3
HIV-1	CUL5
HIV-1	PDCD6IP
HIV-1	CTSB
HIV-1	H2BC15
HIV-1	MMGT1
HIV-1	H2BC4
HIV-1	NEMP1
HIV-1	NEU1
HIV-1	EIF3B
HIV-1	POLE3
HIV-1	EMD
HIV-1	CHCHD1
HIV-1	USP11
HIV-1	IPO9
HIV-1	RANBP9
HIV-1	CSNK2A2
HIV-1	CSTF2
HIV-1	GCN1
HIV-1	GIMAP1
HIV-1	CD74
HIV-1	COPB1
HIV-1	AICDA
HIV-1	AKAP8L
HIV-1	GTF2E1
HIV-1	EXOC4
HIV-1	EIF3M
HIV-1	GTF2F2
HIV-1	GTF2H1
HIV-1	GTF3C4
HIV-1	LCK
HIV-1	YWHAE
HIV-1	XPO5
HIV-1	NEDD4
HIV-1	MAPK6
HIV-1	NCOR1
HIV-1	STUB1
HIV-1	PSMD11
HIV-1	ZNRD2
HIV-1	PTPRC
HIV-1	PMEPA1
HIV-1	MCRIP2
HIV-1	MYEF2
HIV-1	MESD
HIV-1	AHR
HIV-1	H2BC18
HIV-1	NCAPD2
HIV-1	RAB5C
HIV-1	DNAJC3
HIV-1	SH3RF3
HIV-1	TUBB3
HIV-1	RABGAP1
HIV-1	H2BC9
HIV-1	CPSF2
HIV-1	H3-3B
HIV-1	ABCA1
HIV-1	H4C1
HIV-1	ERGIC2
HIV-1	DCAF8
HIV-1	LARP7
HIV-1	HNRNPDL
HIV-1	CD4
HIV-1	MATR3
HIV-1	PCSK1
HIV-1	FURIN
HIV-1	AHCY
HIV-1	IPO7
HIV-1	LYN
HIV-1	ANAPC1
HIV-1	EXTL3
HIV-1	FBXO6
HIV-1	ARRB2
HIV-1	GOLPH3
HIV-1	H4-16
HIV-1	MFAP1
HIV-1	SOCS1
HIV-1	MRPS28
HIV-1	TBP
HIV-1	MTA3
HIV-1	STRAP
HIV-1	STT3B
HIV-1	MRS2
HIV-1	MAGT1
HIV-1	THRAP3
HIV-1	PSMB4
HIV-1	NARS1
HIV-1	RNF7
HIV-1	NCAPG
HIV-1	MOGS
HIV-1	CAND1
HIV-1	TOX4
HIV-1	BAG6
HIV-1	CCAR2
HIV-1	TUFM
HIV-1	TIMM8B
HIV-1	UBA52
HIV-1	RBX1
HIV-1	CCT5
HIV-1	IGLL1
HIV-1	CCT7
HIV-1	NUP153
HIV-1	NUP88
HIV-1	PRKCQ
HIV-1	SMUG1
HIV-1	HSPB1
HIV-1	DAXX
HIV-1	XRN1
HIV-1	HSPA1A
HIV-1	DHX9
HIV-1	ZNF512
HIV-1	KIAA2013
HIV-1	TMEM160
HIV-1	APOH
HIV-1	TSPYL1
HIV-1	UBC
HIV-1	TMED2
HIV-1	PRKCA
HIV-1	DDX3X
HIV-1	LPCAT3
HIV-1	MAP1B
HIV-1	VLDLR
HIV-1	MTR
HIV-1	RAB11A
HIV-1	SETMAR
HIV-1	CIAO2B
HIV-1	PPIA
HIV-1	ANXA2
HIV-1	ILF2
HIV-1	TUBB2B
HIV-1	SIRT6
HIV-1	EHMT2
HIV-1	APEX1
HIV-1	H3C2
HIV-1	OS9
HIV-1	ICAM2
HIV-1	HTATSF1
HIV-1	CPSF7
HIV-1	PSMC1
HIV-1	RACK1
HIV-1	PIP4P1
HIV-1	SMG6
HIV-1	RANBP1
HIV-1	RANGAP1
HIV-1	SUCLA2
HIV-1	SUMO2
HIV-1	RBBP7
HIV-1	RNGTT
HIV-1	TYSND1
HIV-1	SSB
HIV-1	RFC2
HIV-1	RNF213
HIV-1	ITCH
HIV-1	HSPA9
HIV-1	PRKCSH
HIV-1	PRSS21
HIV-1	TMED10
HIV-1	TMED9
HIV-1	P4HTM
HIV-1	NOL12
HIV-1	TOE1
HIV-1	TRMT1L
HIV-1	QPCTL
HIV-1	HACD3
HIV-1	AHNAK
HIV-1	PDAP1
HIV-1	SURF4
HIV-1	TUBA4A
HIV-1	TOP2A
HIV-1	TOR1AIP1
HIV-1	BTAF1
HIV-1	SIRT2
HIV-1	DSC3
HIV-1	U2AF1
HIV-1	RAC2
HIV-1	KAT2A
HIV-1	H2BU1
HIV-1	RPL35
HIV-1	WDR36
HIV-1	KIF22
HIV-1	TSPAN7
HIV-1	USP15
HIV-1	CALM1
HIV-1	ERP29
HIV-1	ERP44
HIV-1	HNRNPU
HIV-1	SEC61A1
HIV-1	RPS5
HIV-1	EME1
HIV-1	ERCC4
HIV-1	PCSK6
HIV-1	KIF21B
HIV-1	FAM133B
HIV-1	GEMIN4
HIV-1	B2M
HIV-1	BCL2
HIV-1	AHCYL2
HIV-1	MITD1
HIV-1	BCL11B
HIV-1	CARM1
HIV-1	TBL3
HIV-1	MTA1
HIV-1	ACTA1
HIV-1	MTHFD1L
HIV-1	RAB10
HIV-1	KARS1
HIV-1	TUBA1C
HIV-1	SAT1
HIV-1	DHCR24
HIV-1	IKZF1
HIV-1	DNAJB11
HIV-1	CALCOCO2
HIV-1	ATXN2L
HIV-1	TP53
HIV-1	CBX4
HIV-1	HSPH1
HIV-1	CIT
HIV-1	UBE2O
HIV-1	CCT3
HIV-1	CCT4
HIV-1	RAD23B
HIV-1	IKBIP
HIV-1	CDK8
HIV-1	SLX4IP
HIV-1	ERAL1
HIV-1	PAK2
HIV-1	ZBTB7A
HIV-1	HPS6
HIV-1	CEBPB
HIV-1	GART
HIV-1	ZC3HAV1
HIV-1	HSPD1
HIV-1	TERT
HIV-1	CXCL8
HIV-1	KIR3DL1
HIV-1	TMEM11
HIV-1	ELMO1
HIV-1	LMNA
HIV-1	DDX24
HIV-1	UNG
HIV-1	LMF2
HIV-1	SNF8
HIV-1	DNTTIP2
HIV-1	TUBA1A
HIV-1	STIM1
HIV-1	NUFIP2
HIV-1	MAP3K7
HIV-1	CTSW
HIV-1	RNF216
HIV-1	AIFM1
HIV-1	C1QBP
HIV-1	SIN3A
HIV-1	PTPN23
HIV-1	NOTCH1
HIV-1	ATP2A2
HIV-1	AP2M1
HIV-1	CALR
HIV-1	ERCC2
HIV-1	RANBP6
HIV-1	FAM98A
HIV-1	CAPN1
HIV-1	CD3D
HIV-1	CD63
HIV-1	GATAD2B
HIV-1	CDC123
HIV-1	CHI3L2
HIV-1	CHID1
HIV-1	CHPF2
HIV-1	GTF2B
HIV-1	STAT5B
HIV-1	RPL24
HIV-1	USP6
HIV-1	YWHAQ
HIV-1	WDR61
HIV-1	VBP1
HIV-1	YWHAB
HIV-1	RUVBL1
HIV-1	COX4I1
HIV-1	NMT1
HIV-1	SATB1
HIV-1	STAT3
HIV-1	COX6B1
HIV-1	CRTAP
HIV-1	BRD2
HIV-1	LSM12
HIV-1	BRCA1
HIV-1	NOLC1
HIV-1	AFDN
HIV-1	DDOST
HIV-1	SF3B1
HIV-1	HSPA8
HIV-1	SUMF2
HIV-1	HLA-E
HIV-1	RAB5IF
HIV-1	EGFL7
HIV-1	COPS8
HIV-1	ENDOD1
HIV-1	RNF115
HIV-1	RPL28
HIV-1	ERAP2
HIV-1	RPL29
HIV-1	DDA1
HIV-1	DCAF11
HIV-1	KPNB1
HIV-1	HNRNPC
HIV-1	HNRNPH2
HIV-1	DPY19L1
HIV-1	DICER1
HIV-1	MBD3
HIV-1	IK
HIV-1	MCM3
HIV-1	MCM6
HIV-1	EXT2
HIV-1	KPNA1
HIV-1	KPNA4
HIV-1	AHCTF1
HIV-1	AHCYL1
HIV-1	LIG3
HIV-1	ANAPC7
HIV-1	MLLT1
HIV-1	ATG3
HIV-1	MTA2
HIV-1	ACACA
HIV-1	LY75
HIV-1	TRIP13
HIV-1	CPD
HIV-1	STOML2
HIV-1	ANKRD17
HIV-1	SUN1
HIV-1	CKMT1A
HIV-1	CKMT1B
HIV-1	RAB14
HIV-1	PRRC2A
HIV-1	NDUFS8
HIV-1	HSD17B12
HIV-1	HSPA13
HIV-1	NUP42
HIV-1	CCNH
HIV-1	PSMD7
HIV-1	CCNB2
HIV-1	ICAM3
HIV-1	HYOU1
HIV-1	RAD23A
HIV-1	RPS3
HIV-1	TMEM43
HIV-1	TMX3
HIV-1	VPS18
HIV-1	SGTA
HIV-1	CHD4
HIV-1	SMN2
HIV-1	ITGAL
HIV-1	HSP90AA1
HIV-1	CREBBP
HIV-1	CHD8
HIV-1	CISH
HIV-1	KCNH3
HIV-1	ITPRIP
HIV-1	ITM2B
HIV-1	APOBEC3F
HIV-1	PIN1
HIV-1	DDX21
HIV-1	LMAN2
HIV-1	UBE2D2
HIV-1	TNPO1
HIV-1	SSR1
HIV-1	TNPO3
HIV-1	AGPS
HIV-1	IPO4
HIV-1	CTSD
HIV-1	SETDB2
HIV-1	CEP170
HIV-1	SUN2
HIV-1	MCM10
HIV-1	SIRT3
HIV-1	COPS4
HIV-1	NUP210
HIV-1	NUP133
HIV-1	COPS6
HIV-1	RAD18
HIV-1	EP400
HIV-1	ERCC3
HIV-1	FBL
HIV-1	GABARAP
HIV-1	GATAD2A
HIV-1	SLC9A3R1
HIV-1	PDIA6
HIV-1	CHN1
HIV-1	PGRMC1
HIV-1	PIGK
HIV-1	DYNC1I2
HIV-1	APOBEC3C
HIV-1	GTF2F1
HIV-1	GABARAPL2
HIV-1	GNAI2
HIV-1	GPM6A
HIV-1	GPM6B
HIV-1	PRDX4
HIV-1	HDAC6
HIV-1	HNRNPL
HIV-1	PSMA1
HIV-1	PSMC3
HIV-1	SAP18
HIV-1	PSMD1
HIV-1	SON
HIV-1	DHX15
HIV-1	ACBD5
HIV-1	GLG1
HIV-1	ACACB
HIV-1	HDAC8
HIV-1	AIMP1
HIV-1	AIMP2
HIV-1	PPP1R12A
HIV-1	SIRT1
HIV-1	HLA-B
HIV-1	HM13
HIV-1	QARS1
HIV-1	EFEMP1
HIV-1	NEDD4L
HIV-1	SORBS2
HIV-1	KAT5
HIV-1	TRAF2
HIV-1	KAT7
HIV-1	TRAF6
HIV-1	RHOC
HIV-1	SMC3
HIV-1	VKORC1L1
HIV-1	ERO1A
HIV-1	MAP1LC3A
HIV-1	LUC7L2
HIV-1	DNAJA2
HIV-1	DYNC1H1
HIV-1	SEH1L
HIV-1	SEC62
HIV-1	STAU2
HIV-1	EXO1
HIV-1	GEMIN2
HIV-1	MEAF6
HIV-1	ARHGEF12
HIV-1	GEMIN7
HIV-1	MEPCE
HIV-1	HAT1
HIV-1	SPCS3
HIV-1	GANAB
HIV-1	COX5A
HIV-1	ANKHD1
HIV-1	TAF5L
HIV-1	BAZ1B
HIV-1	SRPRB
HIV-1	SSR4
HIV-1	CTHRC1
HIV-1	APOBEC3G
HIV-1	TMPO
HIV-1	AMOT
HIV-1	SF3B3
HIV-1	DNAJC10
HIV-1	TUBB2A
HIV-1	MUS81
HIV-1	PRRC2C
HIV-1	HSPA6
HIV-1	NR3C1
HIV-1	HSPA5
HIV-1	P3H1
HIV-1	MSN
HIV-1	IGF2R
HIV-1	CDC5L
HIV-1	SLC25A5
HIV-1	CDKAL1
HIV-1	TMX1
HIV-1	DNAJA1
HIV-1	SPTBN1
HIV-1	CDK7
HIV-1	CDKN2A
HIV-1	ITGB2
HIV-1	HADHA
HIV-1	UNC45A
HIV-1	VHL
HIV-1	YTHDF3
HIV-1	ITM2A
HIV-1	RUNX1
HIV-1	THOC6
HIV-1	LMAN1
HIV-1	TMED4
HIV-1	UBD
HIV-1	G3BP2
HIV-1	MNAT1
HIV-1	SUV39H1
HIV-1	SUPT5H
HIV-1	OSBPL8
HIV-1	ABCE1
HIV-1	ANKZF1
HIV-1	HHIP
HIV-1	TUBA1B
HIV-1	CCNO
HIV-1	DHCR7
HIV-1	PRMT1
HIV-1	HAX1
HIV-1	COPS3
HIV-1	TUBB
HIV-1	COPS5
HIV-1	EP300
HIV-1	UBA1
HIV-1	SMARCC1
HIV-1	USP39
HIV-1	SNRPE
HIV-1	SNRPF
HIV-1	CD3E
HIV-1	SPATS2
HIV-1	PREB
HIV-1	TUBA3D
HIV-1	CTSG
HIV-1	SDF4
HIV-1	RBL2
HIV-1	RAB24
HIV-1	SMARCA5
HIV-1	SPEN
HIV-1	MCM7
HIV-1	RNF6
HIV-1	VIRMA
HIV-1	SLIT1
HIV-1	KPNA6
HIV-1	SYNCRIP
HIV-1	MLH1
HIV-1	NMT2
HIV-1	MVB12B
HIV-1	SUZ12
HIV-1	PRPF31
HIV-1	DPY19L3
HIV-1	KAT2B
HIV-1	TAF15
HIV-1	GPAA1
HIV-1	HDAC3
HIV-1	HLA-C
HIV-1	MFN2
HIV-1	BZW2
HIV-1	DDX6
HIV-1	TUBA8
HIV-1	CEP78
HIV-1	CCDC47
HIV-1	MTCH2
HIV-1	CLN6
HIV-1	SQSTM1
HIV-1	CUL2
HIV-1	RBM26
HIV-1	SMARCC2
HIV-1	DCAF1
HIV-1	RNF126
HIV-1	SMC2
HIV-1	LBR
HIV-1	CXCR4
HIV-1	ITGA4
HIV-1	CDK9
HIV-1	DNM2
HIV-1	SACM1L
HIV-1	CAD
HIV-1	ITGB1
HIV-1	TOM1L1
HIV-1	MDFIC
HIV-1	MDM2
HIV-1	TCERG1
HIV-1	MTDH
HIV-1	FUT8
HIV-1	TULP3
HIV-1	ARID1A
HIV-1	SPCS2
HIV-1	ABCB10
HIV-1	G3BP1
HIV-1	PIGT
HIV-1	RARS1
HIV-1	CLIC1
HIV-1	TADA2A
HIV-1	PBXIP1
HIV-1	OLA1
HIV-1	CYB5R3
HIV-1	NAP1L4
HIV-1	NAT10
HIV-1	PKP1
HIV-1	COMT
HIV-1	MYH9
HIV-1	LMNB1
HIV-1	CDK1
HIV-1	ITGA6
HIV-1	CKAP4
HIV-1	GABARAPL1
