Abbre	Gene
HHV-1	PPP1CA
HHV-1	DHX9
HHV-1	DDX58
HHV-1	MSH6
HHV-1	TMEM263
HHV-1	RELA
HHV-1	MOV10
HHV-1	RPS16
HHV-1	MCCC2
HHV-1	CDC37
HHV-1	HNRNPR
HHV-1	HNRNPH1
HHV-1	DEK
HHV-1	RPS3
HHV-1	H2BC9
HHV-1	H2BC12
HHV-1	BRCA1
HHV-1	CBR1
HHV-1	YWHAB
HHV-1	C3
HHV-1	RPL6
HHV-1	RPS20
HHV-1	SRSF6
HHV-1	ZC4H2
HHV-1	YBX1
HHV-1	HNRNPH2
HHV-1	HNRNPUL1
HHV-1	HNRNPU
HHV-1	H2BC3
HHV-1	IGF2BP1
HHV-1	DEDD2
HHV-1	NUP214
HHV-1	NAP1L1
HHV-1	PRDX4
HHV-1	DDX5
HHV-1	H2AJ
HHV-1	HINT2
HHV-1	ZNF880
HHV-1	HNRNPF
HHV-1	STAU1
HHV-1	HDAC9
HHV-1	IMPDH2
HHV-1	H2AC20
HHV-1	TBK1
HHV-1	SF3B1
HHV-1	PHLDB3
HHV-1	KIF12
HHV-1	PABPC4
HHV-1	PRDX1
HHV-1	EFCAB12
HHV-1	DMAP1
HHV-1	TRAF6
HHV-1	EEF1A2
HHV-1	NEFH
HHV-1	H2BC21
HHV-1	MTA2
HHV-1	CHD3
HHV-1	FOS
HHV-1	DIPK1A
HHV-1	AHCYL1
HHV-1	ATP5F1A
HHV-1	ITM2B
HHV-1	BLM
HHV-1	HNRNPA1
HHV-1	NFKBIA
HHV-1	SLC25A5
HHV-1	BTAF1
HHV-1	PIK3R2
HHV-1	DYNLL2
HHV-1	EIF2AK2
HHV-1	C4orf3
HHV-1	DCTN1
HHV-1	H2BS1
HHV-1	HIPK2
HHV-1	ELAVL2
HHV-1	H2BC15
HHV-1	ADNP
HHV-1	H2BC5
HHV-1	HDAC1
HHV-1	LMNA
HHV-1	SRSF5
HHV-1	CLEC2B
HHV-1	DYNLT3
HHV-1	H2BU1
HHV-1	H3-4
HHV-1	DDX6
