Abbre	Gene
HIV-1	Tmed9
HIV-1	Osbpl8
HIV-1	Nmt1
HIV-1	Myef2
HIV-1	Purb
HIV-1	Atp2a3
HIV-1	Vps4a
HIV-1	Rnf115
HIV-1	Pum2
HIV-1	Vps28
HIV-1	Xpo5
HIV-1	Ahcyl2
HIV-1	Nek7
HIV-1	Fam98b
HIV-1	Chd8
HIV-1	Ubap2
HIV-1	Acacb
HIV-1	Ssbp1
HIV-1	Hnrnpab
HIV-1	Pdcd11
HIV-1	Luc7l3
HIV-1	Ctbp2
HIV-1	Fbxw11
HIV-1	Ahcyl1
HIV-1	Atp2a2
HIV-1	Cstf2
HIV-1	Npm1
HIV-1	Brd3
HIV-1	Ankrd17
HIV-1	Sorbs1
HIV-1	Sorbs2
HIV-1	Mia3
HIV-1	Fam133b
HIV-1	Nedd4l
HIV-1	Sumo2
HIV-1	Tysnd1
HIV-1	Itch
HIV-1	Ybx1
HIV-1	Larp7
HIV-1	Csnk2a1
HIV-1	Dnm2
HIV-1	Eif2s3x
HIV-1	Sar1a
HIV-1	Cyb5r1
HIV-1	Pak2
HIV-1	Magt1
HIV-1	Nmt2
HIV-1	Ctsg
HIV-1	Vdac1
HIV-1	Eif4g1
HIV-1	Flad1
HIV-1	Wdr6
HIV-1	Acta1
HIV-1	Dnttip2
HIV-1	Ubc
HIV-1	Gpx7
HIV-1	Nap1l1
HIV-1	Snrpf
HIV-1	Taf15
HIV-1	Sart1
HIV-1	Rps25
HIV-1	Arf1
HIV-1	Nap1l4
HIV-1	Ncaph
HIV-1	Prpf4b
HIV-1	Sf3b4
HIV-1	Gabarap
HIV-1	Gabarapl1
HIV-1	Tuba1b
HIV-1	Ptpn23
HIV-1	Nop2
HIV-1	Naca
HIV-1	Sort1
HIV-1	Rbm39
HIV-1	Rbbp6
HIV-1	G3bp2
